Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
レスポンスタイムは200ms以下にしてください。,Response time should be under 200ms.,レスポンスタイム,レスポンスタイムは200ms以下【いか】にしてください。,Performance - Latency,polite,response time,"<span class=""vocab"">レスポンスタイム</span>"
スループットを向上させてもらえますか？,Can you increase throughput?,スループット,スループットを向上【こうじょう】させてもらえますか？,Performance - Throughput,polite,throughput,"<ruby class=""vocab"">スループット<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">る</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ぷ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
データベースがボトルネックです。,The database is the bottleneck.,ボトルネック,データベースがボトルネックです。,Performance - Bottleneck,polite,bottleneck,"<span class=""vocab"">ボトルネック</span>"
問題を見つけるためにコードをプロファイルしましょう。,Let's profile the code to find issues.,プロファイル,問題【もんだい】を見【み】つけるためにコードをプロファイルしましょう。,Performance - Profiling,polite,profile,"<ruby class=""vocab"">プロファイル<rt><span class=""pitch-l"">ぷ</span><span class=""pitch-h"">ろ</span><span class=""pitch-h"">ふぁ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">る</span></rt></ruby>"
変更前後でベンチマークを実行しましょう。,Let's run benchmarks before and after.,ベンチマーク,変更【へんこう】前後【ぜんご】でベンチマークを実行【じっこう】しましょう。,Performance - Benchmark,polite,benchmark,"<span class=""vocab"">ベンチマーク</span>"
このメトリクスを追跡してもらえますか？,Can you track this metric?,メトリクス,このメトリクスを追跡【ついせき】してもらえますか？,Monitoring - Metrics,polite,metrics,"<ruby class=""vocab"">メトリクス<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">と</span><span class=""pitch-h"">り</span><span class=""pitch-l"">く</span><span class=""pitch-l"">す</span></rt></ruby>"
モニタリングダッシュボードを確認してもらえますか？,Can you check the monitoring dashboard?,ダッシュボード,モニタリングダッシュボードを確認【かくにん】してもらえますか？,Monitoring - Dashboard,polite,dashboard,"<ruby class=""vocab"">ダッシュボード<rt><span class=""pitch-l"">だ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">ぼ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
エラー用にアラートを設定しておいてください。,Make sure to set up an alert for errors.,アラート,エラー用【よう】にアラートを設定【せってい】しておいてください。,Monitoring - Alert,polite,alert,"<ruby class=""vocab"">アラート<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
閾値を超えたらアラートを出してください。,Alert when above threshold.,閾値,閾値【しきいち】を超【こ】えたらアラートを出【だ】してください。,Monitoring - Threshold,polite,threshold,"<ruby class=""vocab"">閾値<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">き</span><span class=""pitch-h"">い</span><span class=""pitch-l"">ち</span></rt></ruby>"
サービスを注意深くモニターしてください。,Monitor the service closely.,モニター,サービスを注意深【ちゅういぶか】くモニターしてください。,Monitoring - General,polite,monitor,"<ruby class=""vocab"">モニター<rt><span class=""pitch-h"">も</span><span class=""pitch-l"">に</span><span class=""pitch-l"">た</span><span class=""pitch-l"">ー</span></rt></ruby>"
可観測性を改善しましょう。,Let's improve observability.,可観測性,可観測性【かかんそくせい】を改善【かいぜん】しましょう。,Monitoring - Observability,polite,observability,"<ruby class=""vocab"">可観測性<rt>かかんそくせい</rt></ruby>"
ロギングを追加してもらえますか？,Can you add more logging?,ロギング,ロギングを追加【ついか】してもらえますか？,Monitoring - Logging,polite,logging,"<ruby class=""vocab"">ロギング<rt><span class=""pitch-l"">ろ</span><span class=""pitch-h"">ぎ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
分散トレーシングを使いましょう。,Let's use distributed tracing.,トレーシング,分散【ぶんさん】トレーシングを使【つか】いましょう。,Monitoring - Tracing,polite,tracing,"<ruby class=""vocab"">トレーシング<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">れ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">し</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
各リクエストはトレーススパンを作成します。,Each request creates a trace span.,スパン,各【かく】リクエストはトレーススパンを作成【さくせい】します。,Monitoring - Tracing,polite,span,"<ruby class=""vocab"">スパン<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">ん</span></rt></ruby>"
ログでトレースIDを探してもらえますか？,Can you find the trace ID in logs?,トレースID,ログでトレースIDを探【さが】してもらえますか？,Monitoring - Tracing,polite,trace ID,"<span class=""vocab"">トレースID</span>"
インサイトのためにAPMを確認してもらえますか？,Can you check the APM for insights?,APM,インサイトのためにAPMを確認【かくにん】してもらえますか？,Monitoring - Apm,polite,APM (performance),"<span class=""vocab"">APM</span>"
メトリクスをDatadogに送信してください。,Send metrics to Datadog.,Datadog,メトリクスをDatadogに送信【そうしん】してください。,Monitoring - Datadog,polite,Datadog,"<span class=""vocab"">Datadog</span>"
APMにはNew Relicを使ってください。,Use New Relic for APM.,New Relic,APMにはNew Relicを使【つか】ってください。,Monitoring - New Relic,polite,New Relic,"<span class=""vocab"">New Relic</span>"
Splunkでログを検索してください。,Search logs in Splunk.,Splunk,Splunkでログを検索【けんさく】してください。,Monitoring - Splunk,polite,Splunk,"<span class=""vocab"">Splunk</span>"
Grafanaでダッシュボードを作成しましょう。,Let's build dashboards in Grafana.,Grafana,Grafanaでダッシュボードを作成【さくせい】しましょう。,Monitoring - Grafana,polite,Grafana,"<span class=""vocab"">Grafana</span>"
Prometheusでメトリクスを収集してください。,Scrape metrics with Prometheus.,Prometheus,Prometheusでメトリクスを収集【しゅうしゅう】してください。,Monitoring - Prometheus,polite,Prometheus,"<span class=""vocab"">Prometheus</span>"
ヘルスチェックが失敗しました。,The health check failed.,ヘルスチェック,ヘルスチェックが失敗【しっぱい】しました。,Monitoring - Health Check,polite,health check,"<span class=""vocab"">ヘルスチェック</span>"
99.9%のアップタイムを維持すべきです。,You should maintain 99.9% uptime.,アップタイム,99.9%のアップタイムを維持【いじ】すべきです。,Monitoring - Uptime,polite,uptime,"<span class=""vocab"">アップタイム</span>"
5分間のダウンタイムがありました。,We had 5 minutes of downtime.,ダウンタイム,5分間【ふんかん】のダウンタイムがありました。,Monitoring - Downtime,polite,downtime,"<span class=""vocab"">ダウンタイム</span>"
99.9%のSLAがあります。,We have a 99.9% SLA.,SLA,99.9%のSLAがあります。,Monitoring - Sla,polite,SLA,"<span class=""vocab"">SLA</span>"
サービスのSLOを定義しましょう。,Let's define SLOs for the service.,SLO,サービスのSLOを定義【ていぎ】しましょう。,Monitoring - Slo,polite,SLO,"<span class=""vocab"">SLO</span>"
信頼性のためにSLIを追跡してください。,Track SLIs for reliability.,SLI,信頼性【しんらいせい】のためにSLIを追跡【ついせき】してください。,Monitoring - Sli,polite,SLI,"<span class=""vocab"">SLI</span>"
エラー率が高すぎます。,The error rate is too high.,エラー率,エラー率【りつ】が高【たか】すぎます。,Monitoring - Error Rate,polite,error rate,"<ruby class=""vocab"">エラー率<rt>えらーりつ</rt></ruby>"
成功率が95%に低下しました。,Success rate dropped to 95%.,成功率,成功率【せいこうりつ】が95%に低下【ていか】しました。,Monitoring - Success Rate,polite,success rate,"<ruby class=""vocab"">成功率<rt>せいこうりつ</rt></ruby>"
P99レイテンシーは500msです。,P99 latency is 500ms.,パーセンタイル,P99レイテンシーは500msです。,Monitoring - Percentile,polite,percentile,"<ruby class=""vocab"">パーセンタイル<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">た</span><span class=""pitch-l"">い</span><span class=""pitch-l"">る</span></rt></ruby>"
99パーセンタイルを確認してもらえますか？,Can you look at the 99th percentile?,パーセンタイル,99パーセンタイルを確認【かくにん】してもらえますか？,Monitoring - Percentile,polite,percentile,"<ruby class=""vocab"">パーセンタイル<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">た</span><span class=""pitch-l"">い</span><span class=""pitch-l"">る</span></rt></ruby>"
平均レスポンスタイムは100msです。,Average response time is 100ms.,平均,平均【へいきん】レスポンスタイムは100msです。,Monitoring - Average,polite,average,"<ruby class=""vocab"">平均<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
トラフィックスパイクがありました。,There was a traffic spike.,スパイク,トラフィックスパイクがありました。,Monitoring - Traffic,polite,spike,"<ruby class=""vocab"">スパイク<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">く</span></rt></ruby>"
昨夜インシデントがありました。,We had an incident last night.,インシデント,昨夜【さくや】インシデントがありました。,Incident - General,polite,incident,"<ruby class=""vocab"">インシデント<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">し</span><span class=""pitch-l"">で</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">と</span></rt></ruby>"
障害は30分続きました。,The outage lasted 30 minutes.,障害,障害【しょうがい】は30分【ぷん】続【つづ】きました。,Incident - Outage,polite,incident/failure,"<ruby class=""vocab"">障害<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">が</span><span class=""pitch-h"">い</span></rt></ruby>"
インシデントのポストモーテムを書きましょう。,Let's write a postmortem for the incident.,ポストモーテム,インシデントのポストモーテムを書【か】きましょう。,Incident - Postmortem,polite,postmortem,"<span class=""vocab"">ポストモーテム</span>"
根本原因分析を行いましょう。,Let's do a root cause analysis.,根本原因分析,根本【こんぽん】原因【げんいん】分析【ぶんせき】を行【おこな】いましょう。,Incident - Rca,polite,root cause analysis,"<ruby class=""vocab"">根本原因分析<rt>こんぽんげんいんぶんせき</rt></ruby>"
今週はオンコールです。,I'm on-call this week.,オンコール,今週【こんしゅう】はオンコールです。,Incident - On-Call,polite,on-call,"<span class=""vocab"">オンコール</span>"
午前3時にページングされました。,I got paged at 3am.,ページング,午前【ごぜん】3時【じ】にページングされました。,Incident - Paging,polite,paging (on-call),"<ruby class=""vocab"">ページング<rt><span class=""pitch-l"">ぺ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">じ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
シニアエンジニアにエスカレーションしてもらえますか？,Can you escalate to the senior engineer?,エスカレーション,シニアエンジニアにエスカレーションしてもらえますか？,Incident - Escalation,polite,escalation,"<ruby class=""vocab"">エスカレーション<rt><span class=""pitch-l"">え</span><span class=""pitch-h"">す</span><span class=""pitch-h"">か</span><span class=""pitch-h"">れ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
ランブックに従ってください。,Follow the runbook.,ランブック,ランブックに従【したが】ってください。,Incident - Runbook,polite,runbook,"<span class=""vocab"">ランブック</span>"
インシデントプレイブックを確認してもらえますか？,Can you check the incident playbook?,プレイブック,インシデントプレイブックを確認【かくにん】してもらえますか？,Incident - Playbook,polite,playbook,"<span class=""vocab"">プレイブック</span>"
問題を迅速に修復してください。,Remediate the issue quickly.,修復,問題【もんだい】を迅速【じんそく】に修復【しゅうふく】してください。,Incident - Remediation,polite,repair,"<ruby class=""vocab"">修復<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ふ</span><span class=""pitch-h"">く</span></rt></ruby>"
まず影響を軽減してください。,Mitigate the impact first.,軽減,まず影響【えいきょう】を軽減【けいげん】してください。,Incident - Mitigation,polite,reduce,"<ruby class=""vocab"">軽減<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">げ</span><span class=""pitch-h"">ん</span></rt></ruby>"
復旧に2時間かかりました。,Recovery took 2 hours.,復旧,復旧【ふっきゅう】に2時間【じかん】かかりました。,Incident - Recovery,polite,recovery,"<ruby class=""vocab"">復旧<rt><span class=""pitch-l"">ふ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">きゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
